log_prob_true,time_log_prob,loss,log_prob,val_time_log_prob,val_loss,val_log_prob,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,log_px_z,kl_z,elbo,objective,time_forward
,,14.897947311401367,,,,,104,2099,,,,,,,-9.288013458251953,5.609934329986572,-14.897947311401367,-14.897947311401367,9.156325340270996
-5.606074333190918,4.833221435546875,9.439154624938965,-9.439154624938965,5.212532043457031,9.439155578613281,-9.439155578613281,104,2099,,,,,,,,,,,
-5.606074333190918,5.160713195800781,10.228743553161621,-10.228743553161621,5.6258769035339355,10.228742599487305,-10.228742599487305,105,2119,,,,,,,,,,,
-5.606074333190918,5.278205871582031,9.000738143920898,-9.000738143920898,5.7510552406311035,9.000739097595215,-9.000739097595215,106,2139,,,,,,,,,,,
,,15.62467098236084,,,,,107,2149,,,,,,,-9.983292579650879,5.641377925872803,-15.62467098236084,-15.62467098236084,6.2915496826171875
-5.606074333190918,5.253600597381592,9.305869102478027,-9.305869102478027,5.711584568023682,9.305868148803711,-9.305868148803711,107,2159,,,,,,,,,,,
-5.606074333190918,4.604530334472656,9.768199920654297,-9.768199920654297,5.023083209991455,9.768199920654297,-9.768199920654297,108,2179,,,,,,,,,,,
,,14.955877304077148,,,,,109,2199,,,,,,,-9.56292724609375,5.392951011657715,-14.955877304077148,-14.955877304077148,9.462237358093262
-5.606074333190918,5.110931873321533,9.819380760192871,-9.819380760192871,5.630837917327881,9.819380760192871,-9.819380760192871,109,2199,,,,,,,,,,,
-5.606074333190918,5.422020435333252,9.681304931640625,-9.681304931640625,5.846582412719727,9.681303977966309,-9.681303977966309,110,2219,,,,,,,,,,,
-5.606074333190918,5.057239532470703,9.797006607055664,-9.797006607055664,5.5585618019104,9.797006607055664,-9.797006607055664,111,2239,40.316490173339844,0.04342341423034668,-5.772731781005859,0.1614629179239273,40.316490173339844,0.04342341423034668,,,,,
,,15.422713279724121,,,,,112,2249,,,,,,,-9.599802017211914,5.822911262512207,-15.422713279724121,-15.422713279724121,5.829380989074707
-5.606074333190918,4.8160552978515625,9.228629112243652,-9.228629112243652,5.346374988555908,9.228630065917969,-9.228630065917969,112,2259,,,,,,,,,,,
-5.606074333190918,4.654026031494141,9.608681678771973,-9.608681678771973,5.169435024261475,9.608681678771973,-9.608681678771973,113,2279,,,,,,,,,,,
,,14.94428825378418,,,,,114,2299,,,,,,,-9.176481246948242,5.767806529998779,-14.94428825378418,-14.94428825378418,8.871450424194336
-5.606074333190918,5.298137664794922,9.729665756225586,-9.729665756225586,5.739382266998291,9.729665756225586,-9.729665756225586,114,2299,,,,,,,,,,,
-5.606074333190918,5.066108703613281,9.534669876098633,-9.534669876098633,5.6043782234191895,9.534669876098633,-9.534669876098633,115,2319,,,,,,,,,,,
-5.606074333190918,4.657745361328125,9.340664863586426,-9.340664863586426,5.18100643157959,9.340662956237793,-9.340662956237793,116,2339,,,,,,,,,,,
,,15.713635444641113,,,,,117,2349,,,,,,,-9.913712501525879,5.799923419952393,-15.713635444641113,-15.713635444641113,6.842426776885986
-5.606074333190918,4.704189300537109,10.028078079223633,-10.028078079223633,5.261329650878906,10.028078079223633,-10.028078079223633,117,2359,,,,,,,,,,,
-5.606074333190918,4.638481140136719,9.645157814025879,-9.645157814025879,5.159142017364502,9.645157814025879,-9.645157814025879,118,2379,,,,,,,,,,,
,,15.751025199890137,,,,,119,2399,,,,,,,-10.233563423156738,5.517459392547607,-15.751025199890137,-15.751025199890137,11.808732032775879
-5.606074333190918,4.721259593963623,9.901991844177246,-9.901991844177246,5.287302017211914,9.901991844177246,-9.901991844177246,119,2399,,,,,,,,,,,
-5.606074333190918,4.747581481933594,9.418787956237793,-9.418787956237793,5.216891765594482,9.41878890991211,-9.41878890991211,120,2419,,,,,,,,,,,
-5.606074333190918,4.732704162597656,8.951986312866211,-8.951986312866211,5.255856513977051,8.951986312866211,-8.951986312866211,121,2439,142.2008514404297,0.04039895534515381,-5.948777198791504,0.3375084400177002,142.2008514404297,0.04039895534515381,,,,,
,,15.41470718383789,,,,,122,2449,,,,,,,-9.95950984954834,5.455197334289551,-15.41470718383789,-15.41470718383789,6.04195499420166
-5.606074333190918,4.805946350097656,9.817683219909668,-9.817683219909668,5.293067932128906,9.817681312561035,-9.817681312561035,122,2459,,,,,,,,,,,
-5.606074333190918,4.9465179443359375,9.677641868591309,-9.677641868591309,5.416697978973389,9.677642822265625,-9.677642822265625,123,2479,,,,,,,,,,,
,,16.10260772705078,,,,,124,2499,,,,,,,-10.383950233459473,5.718658447265625,-16.10260772705078,-16.10260772705078,8.7627592086792
-5.606074333190918,5.0930023193359375,10.045117378234863,-10.045117378234863,5.946739196777344,10.045116424560547,-10.045116424560547,124,2499,,,,,,,,,,,
-5.606074333190918,4.9907684326171875,9.623636245727539,-9.623636245727539,5.8842644691467285,9.623636245727539,-9.623636245727539,125,2519,,,,,,,,,,,
-5.606074333190918,5.566501617431641,9.749185562133789,-9.749185562133789,5.985768795013428,9.749185562133789,-9.749185562133789,126,2539,,,,,,,,,,,
