log_prob_true,time_log_prob,loss,log_prob,val_time_log_prob,val_loss,val_log_prob,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,log_px_z,kl_z,elbo,objective,time_forward
,,15.901802062988281,,,,,82,1649,,,,,,,-9.902190208435059,5.999610900878906,-15.901802062988281,-15.901802062988281,6.143702030181885
-5.606074333190918,4.819011688232422,9.640042304992676,-9.640042304992676,5.346914768218994,9.640043258666992,-9.640043258666992,82,1659,,,,,,,,,,,
-5.606074333190918,4.557228088378906,10.383028030395508,-10.383028030395508,5.05412483215332,10.383028030395508,-10.383028030395508,83,1679,,,,,,,,,,,
,,17.020946502685547,,,,,84,1699,,,,,,,-10.827581405639648,6.193365573883057,-17.020946502685547,-17.020946502685547,8.959542274475098
-5.606074333190918,4.580020904541016,10.247635841369629,-10.247635841369629,5.1244330406188965,10.247635841369629,-10.247635841369629,84,1699,,,,,,,,,,,
-5.606074333190918,4.557514190673828,10.231868743896484,-10.231868743896484,5.128018856048584,10.231867790222168,-10.231867790222168,85,1719,,,,,,,,,,,
-5.606074333190918,5.2349090576171875,9.776778221130371,-9.776778221130371,5.670051574707031,9.776777267456055,-9.776777267456055,86,1739,,,,,,,,,,,
,,16.033954620361328,,,,,87,1749,,,,,,,-9.912145614624023,6.121808052062988,-16.033954620361328,-16.033954620361328,5.759531497955322
-5.606074333190918,4.9495697021484375,9.931792259216309,-9.931792259216309,5.403172969818115,9.931791305541992,-9.931791305541992,87,1759,,,,,,,,,,,
-5.606074333190918,5.153369903564453,10.421229362487793,-10.421229362487793,5.768499374389648,10.42123031616211,-10.42123031616211,88,1779,,,,,,,,,,,
,,16.399429321289062,,,,,89,1799,,,,,,,-10.290205955505371,6.109221458435059,-16.399429321289062,-16.399429321289062,9.826001167297363
-5.606074333190918,5.213165283203125,10.59264087677002,-10.59264087677002,5.797125339508057,10.592641830444336,-10.592641830444336,89,1799,,,,,,,,,,,
-5.606074333190918,6.003857135772705,9.932127952575684,-9.932127952575684,6.532618999481201,9.932127952575684,-9.932127952575684,90,1819,,,,,,,,,,,
-5.606074333190918,5.238151550292969,9.7693510055542,-9.7693510055542,5.672592639923096,9.769351959228516,-9.769351959228516,91,1839,47.15239715576172,0.0323634147644043,-5.137099742889404,-0.47416889667510986,47.15239715576172,0.0323634147644043,,,,,
,,15.7246732711792,,,,,92,1849,,,,,,,-9.794293403625488,5.930379390716553,-15.7246732711792,-15.7246732711792,6.384914875030518
-5.606074333190918,5.501556396484375,10.037824630737305,-10.037824630737305,6.0515594482421875,10.037824630737305,-10.037824630737305,92,1859,,,,,,,,,,,
-5.606074333190918,5.634784698486328,10.276582717895508,-10.276582717895508,6.237079620361328,10.276582717895508,-10.276582717895508,93,1879,,,,,,,,,,,
,,15.931565284729004,,,,,94,1899,,,,,,,-9.529864311218262,6.401702880859375,-15.931565284729004,-15.931565284729004,9.893932342529297
-5.606074333190918,5.848503112792969,9.770271301269531,-9.770271301269531,6.354236125946045,9.770271301269531,-9.770271301269531,94,1899,,,,,,,,,,,
-5.606074333190918,5.120086669921875,10.337615966796875,-10.337615966796875,5.7085113525390625,10.337616920471191,-10.337616920471191,95,1919,,,,,,,,,,,
-5.606074333190918,5.14678955078125,10.271153450012207,-10.271153450012207,5.715902805328369,10.271153450012207,-10.271153450012207,96,1939,,,,,,,,,,,
,,16.19157600402832,,,,,97,1949,,,,,,,-10.02391529083252,6.167661190032959,-16.19157600402832,-16.19157600402832,5.330890655517578
-5.606074333190918,4.845428943634033,10.287782669067383,-10.287782669067383,5.329814910888672,10.287782669067383,-10.287782669067383,97,1959,,,,,,,,,,,
-5.606074333190918,4.87213134765625,10.028160095214844,-10.028160095214844,5.3844475746154785,10.028160095214844,-10.028160095214844,98,1979,,,,,,,,,,,
,,16.444259643554688,,,,,99,1999,,,,,,,-10.197633743286133,6.246624946594238,-16.444259643554688,-16.444259643554688,8.828937530517578
-5.606074333190918,4.650688171386719,9.933080673217773,-9.933080673217773,5.025191783905029,9.93308162689209,-9.93308162689209,99,1999,,,,,,,,,,,
-5.606074333190918,5.0104146003723145,10.607386589050293,-10.607386589050293,5.4566168785095215,10.607386589050293,-10.607386589050293,100,2019,,,,,,,,,,,
-5.606074333190918,4.90236234664917,10.136157989501953,-10.136157989501953,5.360040664672852,10.136157035827637,-10.136157035827637,101,2039,141.33775329589844,0.03012681007385254,-5.170036792755127,-0.4412318468093872,141.33775329589844,0.03012681007385254,,,,,
,,16.099637985229492,,,,,102,2049,,,,,,,-9.936385154724121,6.1632537841796875,-16.099637985229492,-16.099637985229492,6.495975017547607
-5.606074333190918,5.152416229248047,9.987040519714355,-9.987040519714355,5.570115566253662,9.987040519714355,-9.987040519714355,102,2059,,,,,,,,,,,
-5.606074333190918,4.549503326416016,10.139322280883789,-10.139322280883789,4.935873508453369,10.139322280883789,-10.139322280883789,103,2079,,,,,,,,,,,
,,15.269783973693848,,,,,104,2099,,,,,,,-9.263206481933594,6.0065789222717285,-15.269783973693848,-15.269783973693848,8.871011734008789
-5.606074333190918,4.526805877685547,9.801231384277344,-9.801231384277344,4.848062992095947,9.80123233795166,-9.80123233795166,104,2099,,,,,,,,,,,
-5.606074333190918,5.125617980957031,10.611139297485352,-10.611139297485352,5.625208377838135,10.611139297485352,-10.611139297485352,105,2119,,,,,,,,,,,
-5.606074333190918,5.896282196044922,9.655729293823242,-9.655729293823242,6.472672939300537,9.655729293823242,-9.655729293823242,106,2139,,,,,,,,,,,
